,Price,Area,Floor,Bedroom,Restroom,Roadfrontage,Legal,Lat,Long
1866,6.55,46.0,4.0,5.0,5.0,0.0,0.0,10.8030656,106.65227606400094
1867,5.9,96.0,3.471831382858646,4.0,4.0,0.0,1.0,10.7220335,106.62949387003158
1868,8.6,100.0,1.0,2.0,1.0,0.0,1.0,10.8352833,106.67406562042235
1869,3.2,43.0,2.0,3.0,2.0,0.0,0.0,10.79159445,106.6278536218016
1870,3.1,42.0,2.0,3.248068027921384,3.152572963248127,0.0,0.0,10.7705525,106.5995228258806
1871,4.3,68.0,6.0,6.0,4.0,0.0,1.0,10.75575695,106.6674745944056
1872,12.0,75.0,4.0,3.0,4.0,1.0,1.0,10.8121855,106.70404172557386
1873,5.5,47.0,3.0,3.0,2.0,0.0,0.0,10.8121855,106.70404172557386
1875,6.6,38.0,6.0,6.0,5.091564213675961,1.0,1.0,10.8030656,106.65227606400094
1876,4.9,50.0,3.0,3.0,3.0,1.0,1.0,10.8298295,106.7617899
1877,5.99,109.0,2.0,4.0,2.0,1.0,0.0,10.86141075,106.66420925636412
1878,4.95,58.0,2.498343991051221,1.0,1.0,0.0,0.0,10.8352833,106.67406562042235
1879,0.52,75.0,2.0,2.0,2.0,1.0,1.0,10.7763897,106.7011391
1880,9.9,74.0,3.0,3.0,4.0,0.0,1.0,10.7377548,106.72971280655216
1881,8.2,56.0,6.0,4.0,6.0,1.0,0.0,10.8030656,106.65227606400094
1882,8.2,69.0,4.0,7.0,7.0,0.0,1.0,10.7763897,106.7011391
1883,2.9,40.0,2.983810796447138,3.0,3.0,1.0,0.0,10.7726536,106.66821544343898
1884,10.5,150.0,4.0,6.0,5.2479670339539,1.0,1.0,10.8311346,106.7715507
1885,4.0,65.0,3.0,3.0,4.0,0.0,1.0,10.7726536,106.66821544343898
1886,14.9,82.0,5.775544097940989,11.0,6.213509184535119,0.0,0.0,10.8030656,106.65227606400094
1888,14.7,108.0,5.0,5.0,6.0,0.0,1.0,10.7726536,106.66821544343898
1890,2.85,45.0,2.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
1891,6.6,55.0,3.238644843625748,2.0,2.0,0.0,1.0,10.8121855,106.70404172557386
1892,8.0,95.0,3.0,3.0,3.0,1.0,0.0,10.8121855,106.70404172557386
1894,5.3,53.0,3.0,4.0,3.0,0.0,1.0,10.8311346,106.7715507
1895,3.9,3.0,2.0,4.0,2.0,0.0,1.0,10.7220335,106.62949387003158
1896,6.75,8.0,4.0,4.192923045596448,4.168745120434631,1.0,1.0,10.7726536,106.66821544343898
1897,15.0,56.0,3.0,4.0,3.0,1.0,1.0,10.75575695,106.6674745944056
1898,4.29,57.0,3.0,2.0,3.1234148416884437,0.0,1.0,10.8311346,106.7715507
1899,6.4,56.0,3.0,3.0,4.0,0.0,0.0,10.8121855,106.70404172557386
1900,10.4,150.0,3.762033532385139,4.402096611159918,2.96766197143932,1.0,0.0,10.7377548,106.72971280655216
1901,9.2,50.0,2.0,4.0,2.0,0.0,1.0,10.7726536,106.66821544343898
1902,5.3,79.0,1.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
1903,3.6,40.0,3.0,3.0386673213649917,2.617499931600462,0.0,0.0,10.7705525,106.5995228258806
1904,9.7,130.0,4.0,4.0,3.0,1.0,1.0,10.7763897,106.7011391
1905,7.7,80.0,4.0,6.0,4.0,0.0,0.0,10.8030656,106.65227606400094
1906,6.5,60.0,3.0,6.0,6.0,0.0,1.0,10.8121855,106.70404172557386
1907,2.7,15.0,2.0,2.0,2.0,1.0,0.0,10.8010732,106.6798916250364
1909,2.65,48.0,2.0,2.0,2.0,1.0,1.0,10.7705525,106.5995228258806
1910,6.8,53.0,3.0,4.0,4.0,0.0,0.0,10.79159445,106.6278536218016
1911,0.52,62.0,1.0,2.410693868996682,1.589599734928512,0.0,1.0,10.878345,106.57635314823771
1912,4.0,61.0,3.0,3.0,4.0,0.0,1.0,10.7705525,106.5995228258806
1913,4.3,59.91208731317715,3.0,2.3800379327001857,4.0,0.0,1.0,10.8010732,106.6798916250364
1914,3.6,50.0,3.0,2.0,2.0,1.0,1.0,10.7733621,106.7597722
1915,3.05,40.0,3.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
1916,3.0,83.0,1.0,1.0,1.0,1.0,0.0,10.8311346,106.7715507
1917,6.6,133.0,3.4529263476005707,2.0,1.0,0.0,1.0,10.8298295,106.7617899
1919,4.5,53.0,3.0,3.0,4.0,0.0,1.0,10.8311346,106.7715507
1920,12.5,60.0,4.0,3.0,3.0,1.0,0.0,10.7726536,106.66821544343898
1922,4.8,64.0,4.0,4.0,3.0,0.0,1.0,10.7705525,106.5995228258806
1923,7.8,48.0,3.0,6.0,5.0,1.0,0.0,10.8030656,106.65227606400094
1925,14.0,43.0,4.0,4.2728460743164804,4.404020126505059,1.0,1.0,10.77875265,106.6870307478091
1927,4.3,100.0,7.0,2.0,1.552440167260972,0.0,0.0,10.7705525,106.5995228258806
1928,4.5,48.0,3.0,4.0,3.694398158562125,0.0,1.0,10.79159445,106.6278536218016
1929,3.65,75.0,1.8025099961615045,2.7167551146846223,2.0035609058645503,0.0,1.0,10.7763897,106.7011391
1930,9.8,95.0,5.0,6.0,5.465421799150839,0.0,1.0,10.8121855,106.70404172557386
1931,4.98,48.0,3.0,3.0,2.0,0.0,0.0,10.8352833,106.67406562042235
1932,5.3,41.0,3.0,4.0,4.0,1.0,1.0,10.8030656,106.65227606400094
1934,2.8,151.0,1.0,3.0,2.0,0.0,0.0,10.7500035,106.51488582967848
1935,10.2,148.0,2.0,2.0,2.0,1.0,1.0,10.8311346,106.7715507
1936,3.7,100.0,2.0,2.1793774645598103,1.5789317394960276,0.0,1.0,10.7705525,106.5995228258806
1937,8.5,82.0,3.0,4.0,5.0,0.0,1.0,10.8030656,106.65227606400094
1938,5.0,55.0,3.0,2.0,2.0,0.0,0.0,10.8352833,106.67406562042235
1940,5.6,64.0,5.0,5.0,5.0,0.0,0.0,10.79159445,106.6278536218016
1941,9.8,87.0,1.0,2.0,2.0,0.0,0.0,10.8121855,106.70404172557386
1942,7.8,64.0,3.0,4.0,3.0,1.0,1.0,10.8311346,106.7715507
1943,8.3,88.0,4.0,4.0,4.0,1.0,1.0,10.8352833,106.67406562042235
1944,5.8,33.0,2.0,3.0,3.0,0.0,1.0,10.7726536,106.66821544343898
1945,6.6,56.0,6.0,6.0,5.352186638839974,1.0,1.0,10.8121855,106.70404172557386
1946,7.3,68.0,5.0,3.0,4.0,0.0,1.0,10.79159445,106.6278536218016
1947,9.9,72.0,3.0,5.1087744761937195,5.095977596364745,0.0,0.0,10.7726536,106.66821544343898
1949,5.8,51.0,5.0,3.0,4.0,0.0,0.0,10.8030656,106.65227606400094
1951,4.9,52.0,2.0,3.0,2.0,1.0,1.0,10.7763897,106.7011391
1952,4.65,100.0,3.0,4.0,4.0,1.0,0.0,10.7733621,106.7597722
1953,11.6,54.0,4.0,4.0,5.0,0.0,0.0,10.8010732,106.6798916250364
1954,4.25,25.0,4.0,3.0,4.0,0.0,0.0,10.8121855,106.70404172557386
1955,4.25,44.0,3.0,2.0,2.0802505555922943,0.0,0.0,10.7705525,106.5995228258806
1956,4.8,70.0,2.0,7.0,7.0,0.0,0.0,10.8121855,106.70404172557386
1957,7.5,77.0,4.0,3.0,3.3825071907053945,0.0,1.0,10.8352833,106.67406562042235
1958,2.55,48.0,3.0,2.0,2.0,0.0,1.0,10.7705525,106.5995228258806
1959,8.9,104.0,3.0,4.08135008915576,2.0,1.0,1.0,10.86141075,106.66420925636412
1960,3.6,43.0,3.0,6.0,3.031015379195701,0.0,1.0,10.7705525,106.5995228258806
1961,9.2,65.0,4.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
1962,3.8,30.0,2.0,2.0,2.0,1.0,1.0,10.8298295,106.7617899
1963,5.8,72.0,4.0,4.0,3.631287623948994,0.0,1.0,10.8121855,106.70404172557386
1964,5.9,28.0,5.0,3.0,2.0,1.0,0.0,10.8030656,106.65227606400094
1965,4.2,58.744191333093795,2.0,3.0,2.0,0.0,1.0,10.7763897,106.7011391
1966,2.8,21.0,4.0,2.7287604430299703,2.6510167502704705,1.0,0.0,10.8030656,106.65227606400094
1967,6.0,32.0,6.0,3.0,4.0,0.0,1.0,10.8121855,106.70404172557386
1968,5.0,60.0,5.0,4.0,5.0,1.0,1.0,10.86141075,106.66420925636412
1969,4.8,97.0,2.0,4.0,2.7743450453778538,0.0,1.0,10.8298295,106.7617899
1970,4.0,40.0,3.651303738882865,2.941537241999444,2.867176108835351,1.0,1.0,10.8030656,106.65227606400094
1972,5.0,104.0,2.0,3.3222318404067246,2.3098282638828285,0.0,1.0,10.8298295,106.7617899
1973,3.45,32.0,4.0,3.0,3.0,1.0,1.0,10.8030656,106.65227606400094
1974,8.7,56.0,3.0,3.0,4.0,0.0,0.0,10.7377548,106.72971280655216
1975,8.0,78.0,3.0,4.0,4.0,0.0,1.0,10.8010732,106.6798916250364
1977,3.4,80.0,2.0,2.0,2.0829212338666694,0.0,1.0,10.79159445,106.6278536218016
1979,2.5,50.0,3.0,2.0,2.0,0.0,1.0,10.7733621,106.7597722
1980,10.0,86.0,4.512683923283932,4.480309765900568,4.1421751653438275,0.0,1.0,10.8121855,106.70404172557386
1981,4.2,32.0,6.0,6.0,3.8076375316220967,1.0,1.0,10.7705525,106.5995228258806
1983,7.6,75.0,4.0,4.0,4.0,1.0,1.0,10.7763897,106.7011391
1984,3.2,83.0,1.0,1.0,1.2352695367445536,1.0,0.0,10.8311346,106.7715507
1985,2.8,22.0,2.0,2.0,2.1734532569496565,1.0,1.0,10.7659529,106.6475594370616
1986,5.0,63.0,3.0,4.0,4.0,0.0,0.0,10.7705525,106.5995228258806
1987,4.85,35.0,3.0,6.0,3.0,1.0,1.0,10.8121855,106.70404172557386
1988,3.5,30.0,2.7346647143049148,2.0,2.0,1.0,1.0,10.8030656,106.65227606400094
1990,4.0,41.0,2.0,2.0,2.8211252294751152,1.0,1.0,10.79159445,106.6278536218016
1993,5.8,55.0,5.0,5.0,5.0,0.0,0.0,10.8121855,106.70404172557386
1994,2.55,48.0,3.0,2.0,2.0,1.0,1.0,10.7705525,106.5995228258806
1995,5.8,140.0,4.0,6.0,4.0,1.0,1.0,10.7705525,106.5995228258806
1996,5.0,48.0,2.8617942016395777,4.0,3.0,1.0,0.0,10.8352833,106.67406562042235
1997,9.5,72.0,2.0,2.0,2.0,1.0,1.0,10.8010732,106.6798916250364
1998,2.9,30.0,3.0,2.0,2.389996712354688,0.0,0.0,10.8030656,106.65227606400094
1999,7.5,80.0,4.0,5.0,3.0,0.0,0.0,10.8352833,106.67406562042235
2000,6.0,39.0,5.0,4.486122020796358,4.923991110674091,0.0,0.0,10.77875265,106.6870307478091
2001,4.35,44.0,3.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2002,5.9,39.0,6.0,3.0,4.0,0.0,1.0,10.8030656,106.65227606400094
2003,4.7,85.0,3.0,3.0,3.0,1.0,1.0,10.7763897,106.7011391
2004,5.7,120.0,1.0,4.0,1.0,0.0,1.0,10.8298295,106.7617899
2005,3.7,140.0,2.0,2.0,1.0,0.0,1.0,10.7705525,106.5995228258806
2006,6.7,54.666666666666664,3.3333333333333335,3.6666666666666665,3.3333333333333335,0.0,0.0,10.79159445,106.6278536218016
2007,1.6,20.0,1.0,2.0,1.9362311569109156,0.0,1.0,10.7659529,106.6475594370616
2008,3.7,25.0,3.0,3.0,2.2937960767483108,0.0,1.0,10.8121855,106.70404172557386
2009,5.8,56.0,2.0,4.0,5.0,0.0,0.0,10.79159445,106.6278536218016
2010,4.25,41.0,2.0,2.0,2.7756138797227576,0.0,0.0,10.7705525,106.5995228258806
2012,6.7,52.0,3.0,4.0,4.0,0.0,0.0,10.79159445,106.6278536218016
2013,1.5,39.0,2.0,2.0,1.0,0.0,1.0,10.8121855,106.70404172557386
2014,7.5,78.0,3.2190464051336884,4.0,4.718564380117703,1.0,0.0,10.7705525,106.5995228258806
2015,3.12,32.0,3.0,3.0,2.0,1.0,1.0,10.7726536,106.66821544343898
2016,2.15,44.0,2.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
2017,4.3,39.0,2.0,2.0,2.0,0.0,1.0,10.8030656,106.65227606400094
2018,4.75,29.0,4.0,3.0,4.0,0.0,0.0,10.8121855,106.70404172557386
2019,8.3,110.0,2.0,4.0,3.0,1.0,1.0,10.7763897,106.7011391
2020,3.5,65.0,6.0,4.0,6.0,0.0,1.0,10.8352833,106.67406562042235
2021,8.4,78.0,3.0,4.0,5.0,0.0,0.0,10.7377548,106.72971280655216
2022,7.1,70.0,4.0,3.6091277335772274,4.056758574268845,0.0,0.0,10.8352833,106.67406562042235
2023,7.5,118.0,3.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
2025,4.4,38.0,4.0,6.0,3.0,0.0,1.0,10.8121855,106.70404172557386
2028,6.6,95.0,4.0,4.0,4.0,0.0,1.0,10.79159445,106.6278536218016
2029,5.1,60.0,2.0,3.725798464232808,1.71140578391285,0.0,0.0,10.8352833,106.67406562042235
2030,4.95,64.0,5.0,4.0,4.0,0.0,1.0,10.8298295,106.7617899
2031,6.0,100.0,3.0,3.0,4.0,0.0,1.0,10.8298295,106.7617899
2032,5.15,84.03708576424143,2.0,4.0,2.8601661022604303,0.0,1.0,10.8121855,106.70404172557386
2033,4.7,51.0,3.0,3.0,2.4518301885259035,0.0,1.0,10.8298295,106.7617899
2034,9.2,100.0,3.0,4.0,5.0,0.0,0.0,10.7377548,106.72971280655216
2035,4.9,61.0,2.0,4.0,5.0,0.0,0.0,10.79159445,106.6278536218016
2036,3.0,68.0,2.736985411597798,2.450924791558388,2.1377549157361035,1.0,1.0,10.79159445,106.6278536218016
2037,6.5,50.0,4.0,3.0,3.0,1.0,0.0,10.8121855,106.70404172557386
2038,8.0,72.0,2.0,3.0,3.0,0.0,0.0,10.8030656,106.65227606400094
2039,1.45,80.0,3.0,4.0,3.0,0.0,1.0,10.86141075,106.66420925636412
2040,3.0,48.0,2.5336490582650386,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2041,5.9,50.0,3.0,3.9744023698387014,4.0,1.0,1.0,10.8298295,106.7617899
2042,2.4,36.0,3.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
2043,3.85,55.0,4.0,3.0,3.0,0.0,0.0,10.8311346,106.7715507
2044,5.2,40.0,4.0,4.0,3.0,1.0,1.0,10.7659529,106.6475594370616
2045,8.5,54.0,3.0000076966255667,2.0,2.0,1.0,0.0,10.8010732,106.6798916250364
2046,4.3,45.0,2.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2047,4.8,77.0,4.0,3.0,3.0,0.0,1.0,10.7705525,106.5995228258806
2048,5.7,60.0,3.0522346164559253,4.0,2.0,0.0,1.0,10.8010732,106.6798916250364
2049,2.65,60.0,3.0,4.0,3.0,1.0,1.0,10.7705525,106.5995228258806
2050,4.65,45.0,5.0,3.0,2.0,0.0,0.0,10.8352833,106.67406562042235
2052,6.75,135.0,4.0,3.0,4.0,0.0,1.0,10.8030656,106.65227606400094
2053,2.8,32.0,2.0,1.0,1.9876367502278027,0.0,0.0,10.8010732,106.6798916250364
2054,9.3,52.0,3.0,2.0,2.0,1.0,0.0,10.8121855,106.70404172557386
2055,2.75,48.0,2.0,2.0,2.0,0.0,1.0,10.7220335,106.62949387003158
2056,8.6,103.0,3.0,4.0,2.0,0.0,0.0,10.8352833,106.67406562042235
2057,6.0,60.0,3.8004419772291294,3.192664536532057,3.394479749650719,0.0,1.0,10.79159445,106.6278536218016
2058,5.95,116.0,2.0,6.0,4.0,0.0,1.0,10.7705525,106.5995228258806
2059,13.5,61.06561677175156,4.0,4.0,4.0,1.0,0.0,10.7726536,106.66821544343898
2060,8.2,80.0,4.0,4.0,4.0,1.0,1.0,10.8121855,106.70404172557386
2061,3.9,60.0,2.0,2.0,2.0,0.0,1.0,10.8311346,106.7715507
2062,11.2,130.0,4.0,6.0,3.0,1.0,1.0,10.8352833,106.67406562042235
2063,4.6,64.0,2.0,2.0,1.973857989604209,0.0,0.0,10.7705525,106.5995228258806
2065,5.4,38.0,2.0,2.0,2.0,0.0,1.0,10.7726536,106.66821544343898
2066,3.88,35.0,3.0,2.0,3.0,0.0,0.0,10.8121855,106.70404172557386
2067,6.7,55.0,5.0,5.0,4.0,0.0,1.0,10.8121855,106.70404172557386
2068,3.59,32.0,2.5031205948500483,2.0,2.0,0.0,1.0,10.79159445,106.6278536218016
2069,6.5,50.0,4.0,4.0,4.0,0.0,1.0,10.7705525,106.5995228258806
2070,2.83,36.0,3.0,4.0,3.0,1.0,1.0,10.79159445,106.6278536218016
2071,4.5,45.0,3.0,2.0,3.0,0.0,0.0,10.8121855,106.70404172557386
2073,5.3,56.0,3.0,3.0,3.0,0.0,0.0,10.8352833,106.67406562042235
2074,15.0,100.0,6.0,5.159063941018872,5.541032552656636,0.0,1.0,10.7763897,106.7011391
2076,1.63,8.0,2.1812095782212255,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2077,0.5,15.0,2.0,2.0,1.9123652249043819,0.0,0.0,10.8121855,106.70404172557386
2078,6.3,60.0,1.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2079,4.2,40.0,3.0,4.0,2.0,0.0,1.0,10.77875265,106.6870307478091
2081,0.59,40.0,2.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
2082,1.8,55.0,2.0,2.0,1.6467057654542006,1.0,1.0,10.7220335,106.62949387003158
2083,5.2,55.0,3.0,3.0,3.0,1.0,0.0,10.7763897,106.7011391
2084,15.0,120.0,6.0,5.0,7.0,1.0,1.0,10.79159445,106.6278536218016
2085,6.0,90.0,1.0,5.0,5.0,0.0,1.0,10.8352833,106.67406562042235
2086,3.79,31.0,3.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2087,4.9,56.0,2.0,3.0,2.0,0.0,1.0,10.8030656,106.65227606400094
2089,1.3,36.0,2.6589360903268786,1.0,1.0,0.0,0.0,10.7377548,106.72971280655216
2091,4.75,48.0,2.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
2092,12.3,100.0,5.0,5.0,5.0,0.0,0.0,10.8030656,106.65227606400094
2093,2.35,48.0,2.0,2.0,2.0,0.0,1.0,10.7220335,106.62949387003158
2094,4.35,35.0,2.0,2.0,2.0,0.0,0.0,10.8121855,106.70404172557386
2096,4.5,44.0,2.687182721334205,2.0,2.1149525371871234,0.0,0.0,10.7705525,106.5995228258806
2097,6.2,49.0,2.0,3.0,3.0,0.0,0.0,10.8010732,106.6798916250364
2098,4.0,47.0,1.0,1.0,1.0,0.0,1.0,10.7705525,106.5995228258806
2099,5.5,32.0,5.0,4.0,4.0,0.0,1.0,10.8352833,106.67406562042235
2100,7.3,50.0,6.0,4.0,2.0,0.0,0.0,10.8121855,106.70404172557386
2102,6.0,72.0,2.0,2.0,2.0,0.0,1.0,10.650967049999998,106.72638246812322
2103,2.7,38.0,4.0,2.0,2.0,0.0,1.0,10.7705525,106.5995228258806
2105,2.8,35.0,3.0,4.0,2.0,1.0,0.0,10.8352833,106.67406562042235
2106,13.0,81.0,5.0,4.457263967372373,4.41107166511691,1.0,0.0,10.7763897,106.7011391
2108,4.8,45.0,5.0,3.0,4.0,0.0,1.0,10.79159445,106.6278536218016
2110,0.52,125.0,1.0,1.0,1.0,1.0,0.0,10.878345,106.57635314823771
2111,14.5,6.0,5.0,4.379702913380291,4.543213000827449,1.0,1.0,10.8298295,106.7617899
2112,9.4,74.0,3.0,6.0,2.0,1.0,1.0,10.79159445,106.6278536218016
2113,6.8,42.0,4.0,4.0,3.0,0.0,1.0,10.8121855,106.70404172557386
2114,9.5,80.0,6.0,5.0,5.0,0.0,1.0,10.8352833,106.67406562042235
2115,6.5,36.0,5.0,5.0,4.0,0.0,0.0,10.8121855,106.70404172557386
2116,1.69,33.0,2.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2117,6.95,42.0,3.33018976045515,3.0,3.0,0.0,0.0,10.7659529,106.6475594370616
2118,6.65,59.0,2.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2119,4.8,61.0,3.0,3.0,2.0,0.0,1.0,10.8352833,106.67406562042235
2120,14.5,90.0,5.0,6.0,7.0,1.0,1.0,10.8298295,106.7617899
2121,5.35,61.0,3.0,2.0,2.636887757291469,1.0,1.0,10.79159445,106.6278536218016
2122,4.5,32.0,4.0,3.0,3.0,0.0,1.0,10.7659529,106.6475594370616
2123,5.05,93.0,1.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
2124,4.3,70.0,2.583653637560437,3.0,3.0,0.0,1.0,10.79159445,106.6278536218016
2125,6.8,130.0,2.0,2.0,2.0,1.0,0.0,10.7705525,106.5995228258806
2126,6.0,80.0,3.0,3.0,3.0,1.0,1.0,10.7705525,106.5995228258806
2127,5.0,60.0,2.0,3.0,2.0,0.0,1.0,10.75575695,106.6674745944056
2128,2.83,70.0,2.0,3.0,2.0,1.0,1.0,10.878345,106.57635314823771
